Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,1367.000000,1386.849976,1361.599976,1383.300049,1375.876221,1233780
2019-01-03,1381.800049,1393.849976,1378.000000,1388.300049,1380.849365,1636293
2019-01-04,1388.000000,1401.400024,1381.400024,1385.849976,1378.412476,1202397
2019-01-07,1386.000000,1405.400024,1383.750000,1396.000000,1388.508057,1074373
2019-01-08,1401.000000,1412.699951,1395.500000,1401.250000,1393.729858,1232440
2019-01-09,1402.500000,1414.000000,1397.150024,1402.000000,1394.475830,973687
2019-01-10,1390.000000,1400.000000,1388.650024,1396.349976,1388.856079,1004783
2019-01-11,1399.750000,1406.199951,1392.400024,1403.650024,1396.116943,473391
2019-01-14,1404.000000,1410.599976,1385.449951,1388.599976,1381.147705,1360800
2019-01-15,1388.599976,1414.449951,1388.599976,1405.949951,1398.404541,1355920
2019-01-16,1410.000000,1412.949951,1387.699951,1389.750000,1382.291626,1189597
2019-01-17,1390.000000,1398.500000,1383.800049,1389.599976,1382.142334,853829
2019-01-18,1391.000000,1404.750000,1383.000000,1400.449951,1392.934082,1092189
2019-01-21,1395.199951,1424.800049,1395.199951,1422.099976,1414.467896,2513582
2019-01-22,1423.900024,1432.050049,1375.250000,1406.949951,1399.399170,5483768
2019-01-23,1429.000000,1429.449951,1390.000000,1396.550049,1389.055176,2702265
2019-01-24,1400.000000,1413.500000,1396.500000,1401.849976,1394.326660,1562800
2019-01-25,1408.400024,1413.699951,1353.300049,1372.150024,1364.786011,1613548
2019-01-28,1375.000000,1391.000000,1366.849976,1379.500000,1372.096558,1590764
2019-01-29,1377.000000,1400.000000,1373.199951,1393.300049,1385.822510,1061762
2019-01-30,1394.000000,1416.800049,1372.099976,1390.400024,1382.938110,1313152
2019-01-31,1400.000000,1415.000000,1391.050049,1412.599976,1405.018921,1256050
2019-02-01,1412.400024,1469.650024,1408.199951,1457.199951,1449.379517,2077539
2019-02-04,1444.000000,1452.800049,1434.000000,1446.349976,1438.587769,735159
2019-02-05,1444.949951,1466.900024,1443.099976,1450.349976,1442.566284,786962
2019-02-06,1457.849976,1476.199951,1452.300049,1469.400024,1461.514160,1088914
2019-02-07,1467.050049,1476.800049,1457.000000,1472.449951,1464.547729,697412
2019-02-08,1468.000000,1480.000000,1445.000000,1448.800049,1441.024658,1018518
2019-02-11,1447.900024,1457.300049,1427.000000,1437.099976,1429.387451,728051
2019-02-12,1438.500000,1456.900024,1435.250000,1452.099976,1444.306885,947583
2019-02-14,1417.650024,1423.150024,1396.500000,1399.199951,1391.690796,915441
2019-02-15,1400.800049,1404.949951,1372.099976,1393.599976,1386.120850,1113223
2019-02-18,1401.699951,1401.699951,1345.000000,1380.050049,1372.643677,1460282
2019-02-19,1372.050049,1396.949951,1371.000000,1377.849976,1370.455444,697530
2019-02-20,1380.000000,1398.800049,1376.000000,1396.900024,1389.403198,843469
2019-02-21,1399.000000,1407.849976,1390.300049,1397.800049,1390.298462,677142
2019-02-22,1399.000000,1407.750000,1384.199951,1397.800049,1390.298462,801380
2019-02-25,1399.949951,1405.800049,1391.349976,1398.250000,1390.745972,711217
2019-02-26,1396.900024,1407.000000,1378.599976,1402.000000,1394.475830,1147218
2019-02-27,1404.000000,1430.849976,1395.000000,1405.699951,1398.155884,1462017
2019-02-28,1414.800049,1415.000000,1401.449951,1405.199951,1397.658569,1230935
2019-03-01,1409.000000,1417.949951,1388.099976,1392.349976,1384.877563,783876
2019-03-05,1393.500000,1409.750000,1382.699951,1403.849976,1396.315918,1214257
2019-03-06,1408.000000,1410.000000,1386.550049,1393.699951,1386.220337,720335
2019-03-07,1398.599976,1405.500000,1392.000000,1395.449951,1387.960938,746742
2019-03-08,1393.750000,1394.650024,1380.000000,1382.349976,1374.931274,524331
2019-03-11,1389.199951,1423.000000,1385.000000,1419.800049,1412.180298,1342007
2019-03-12,1422.000000,1445.349976,1421.199951,1428.099976,1420.435791,1333909
2019-03-13,1439.400024,1439.400024,1417.000000,1428.300049,1420.634766,708227
2019-03-14,1437.599976,1446.949951,1420.000000,1434.750000,1427.050049,1113700
2019-03-15,1434.000000,1457.000000,1428.650024,1432.550049,1424.861938,1667627
2019-03-18,1446.000000,1460.599976,1436.599976,1445.599976,1437.841797,1148000
2019-03-19,1442.000000,1459.849976,1440.000000,1453.900024,1446.097290,886660
2019-03-20,1462.000000,1466.000000,1448.500000,1456.150024,1448.335205,764625
2019-03-22,1459.000000,1479.900024,1452.599976,1471.250000,1463.354126,1380404
2019-03-25,1465.099976,1475.599976,1451.500000,1457.550049,1449.727783,848078
2019-03-26,1460.500000,1492.250000,1460.500000,1485.050049,1477.080200,1630147
2019-03-27,1494.000000,1496.949951,1463.500000,1472.050049,1464.149902,1387002
2019-03-28,1473.500000,1508.949951,1473.500000,1497.000000,1488.965942,1353947
2019-04-01,1496.750000,1504.000000,1490.000000,1492.750000,1484.738770,707570
2019-04-02,1493.000000,1523.449951,1484.550049,1519.300049,1511.146362,1326634
2019-04-03,1521.250000,1529.849976,1493.000000,1497.599976,1489.562744,1606692
2019-04-04,1504.800049,1525.000000,1503.000000,1519.000000,1510.847900,1409222
2019-04-05,1520.000000,1523.650024,1503.000000,1514.449951,1506.322266,1129222
2019-04-08,1514.000000,1514.000000,1486.000000,1496.349976,1488.319458,925518
2019-04-09,1464.699951,1474.900024,1437.199951,1444.849976,1437.095825,2642226
2019-04-10,1449.800049,1451.000000,1405.349976,1409.849976,1402.283691,2608319
2019-04-11,1409.699951,1431.949951,1408.000000,1423.150024,1415.512329,1494450
2019-04-12,1432.750000,1444.800049,1425.800049,1438.650024,1430.929199,1510649
2019-04-15,1447.949951,1451.449951,1427.000000,1431.550049,1423.867310,791389
2019-04-16,1442.750000,1464.900024,1440.250000,1459.000000,1451.169922,1463057
2019-04-18,1464.000000,1479.900024,1460.300049,1469.599976,1461.713013,1425676
2019-04-22,1459.949951,1459.949951,1435.000000,1443.349976,1435.603882,737603
2019-04-23,1449.000000,1454.900024,1425.900024,1431.000000,1423.320190,601653
2019-04-24,1436.000000,1459.400024,1431.000000,1450.050049,1442.267944,1154712
2019-04-25,1450.000000,1460.000000,1438.099976,1447.949951,1440.179199,1161847
2019-04-26,1450.000000,1459.349976,1436.000000,1448.750000,1440.974976,704193
2019-04-30,1456.000000,1477.000000,1455.300049,1463.150024,1455.297729,1525776
2019-05-02,1465.000000,1472.900024,1430.099976,1436.599976,1428.890137,774788
2019-05-03,1443.800049,1456.000000,1432.199951,1438.550049,1430.829712,1020007
2019-05-06,1434.949951,1448.599976,1408.550049,1412.800049,1405.217896,1161960
2019-05-07,1426.800049,1426.800049,1376.349976,1387.800049,1380.352051,2863939
2019-05-08,1382.000000,1395.000000,1362.599976,1385.699951,1378.263306,1414591
2019-05-09,1384.949951,1393.650024,1346.550049,1354.199951,1346.932251,2628463
2019-05-10,1314.099976,1350.000000,1314.099976,1341.050049,1333.853027,3476379
2019-05-13,1341.050049,1345.250000,1323.650024,1332.500000,1325.348755,862130
2019-05-14,1330.000000,1334.750000,1302.099976,1320.250000,1313.164551,2167873
2019-05-15,1326.000000,1329.000000,1301.699951,1305.949951,1298.941284,996276
2019-05-16,1312.000000,1314.000000,1295.849976,1304.400024,1297.399658,726485
2019-05-17,1305.000000,1330.750000,1301.000000,1320.000000,1312.915894,860934
2019-05-20,1340.000000,1378.400024,1335.000000,1373.949951,1366.576294,976630
2019-05-21,1384.000000,1384.000000,1352.699951,1357.750000,1350.463257,1166297
2019-05-22,1360.500000,1373.750000,1348.050049,1368.449951,1361.105835,840075
2019-05-23,1389.000000,1389.000000,1357.699951,1367.750000,1360.409668,1527569
2019-05-24,1392.000000,1400.449951,1376.150024,1384.500000,1377.069702,980933
2019-05-27,1386.900024,1390.699951,1362.699951,1366.849976,1359.514404,782730
2019-05-28,1369.949951,1388.849976,1360.000000,1364.349976,1357.027832,1562891
2019-05-29,1360.800049,1366.949951,1347.099976,1358.250000,1350.960571,582768
2019-05-30,1365.000000,1392.000000,1353.900024,1374.599976,1367.222900,1032259
2019-05-31,1381.000000,1428.000000,1381.000000,1407.300049,1399.747437,2559888
2019-06-03,1431.949951,1464.949951,1430.000000,1459.250000,1451.418579,2867897
2019-06-04,1455.000000,1455.000000,1417.050049,1421.500000,1413.871216,1493226
2019-06-06,1434.949951,1461.849976,1424.900024,1428.550049,1420.883423,1985857
2019-06-07,1429.000000,1439.849976,1413.050049,1418.349976,1410.738037,878470
2019-06-10,1429.000000,1442.000000,1418.500000,1422.599976,1414.965210,800967
2019-06-11,1428.000000,1433.349976,1409.500000,1425.500000,1417.849731,743047
2019-06-12,1429.949951,1439.900024,1421.000000,1425.449951,1417.799927,874293
2019-06-13,1429.000000,1438.900024,1422.199951,1429.449951,1429.449951,1572720
2019-06-14,1430.000000,1431.750000,1411.000000,1412.750000,1412.750000,546091
2019-06-17,1417.000000,1425.000000,1398.900024,1401.949951,1401.949951,962166
2019-06-18,1405.000000,1410.400024,1376.050049,1380.050049,1380.050049,1177437
2019-06-19,1382.000000,1396.400024,1372.000000,1381.150024,1381.150024,692212
2019-06-20,1365.550049,1404.900024,1360.699951,1392.050049,1392.050049,991210
2019-06-21,1379.949951,1394.650024,1372.000000,1383.000000,1383.000000,1242165
2019-06-24,1386.000000,1398.000000,1368.250000,1376.150024,1376.150024,757055
2019-06-25,1371.000000,1372.449951,1360.349976,1363.099976,1363.099976,1388994
2019-06-26,1360.000000,1369.550049,1352.000000,1359.949951,1359.949951,960174
2019-06-27,1361.099976,1369.650024,1358.150024,1361.400024,1361.400024,2113899
2019-06-28,1365.000000,1371.900024,1350.099976,1358.150024,1358.150024,1131371
2019-07-01,1368.000000,1374.500000,1351.050049,1353.849976,1353.849976,739182
2019-07-02,1356.000000,1360.000000,1340.699951,1345.750000,1345.750000,1171118
2019-07-03,1356.050049,1371.000000,1349.500000,1352.000000,1352.000000,1378288
2019-07-04,1356.000000,1366.349976,1351.150024,1359.699951,1359.699951,902077
2019-07-05,1363.900024,1373.449951,1351.449951,1358.699951,1358.699951,966162
2019-07-08,1358.000000,1358.400024,1332.699951,1340.250000,1340.250000,866416
2019-07-09,1344.900024,1344.900024,1291.250000,1321.000000,1321.000000,2037332
2019-07-10,1317.800049,1340.349976,1312.050049,1322.949951,1322.949951,1115080
2019-07-11,1317.000000,1337.000000,1311.050049,1332.449951,1332.449951,757323
2019-07-12,1332.449951,1369.550049,1325.449951,1361.949951,1361.949951,1050985
